2017-05-22T15:44:20.14+02:00,00001338B64445208F0C720EBFF9E271,23.31
2017-05-22T15:44:27.83+02:00,00001338B64445208F0C720EBFF9E271,23.31
2017-05-22T15:44:47.820+02:00,00001338B64445208F0C720EBFF9E271,23.37
2017-05-22T15:45:18.129+02:00,00001338B64445208F0C720EBFF9E271,23.25
2017-05-22T15:45:50.484+02:00,00001338B64445208F0C720EBFF9E271,23.25
2017-05-22T15:45:57.548+02:00,00001338B64445208F0C720EBFF9E271,23.25
2017-05-22T15:46:50.630+02:00,00001338B64445208F0C720EBFF9E271,22.93
2017-05-22T15:46:57.699+02:00,00001338B64445208F0C720EBFF9E271,22.93
2017-05-22T15:47:25.540+02:00,00001338B64445208F0C720EBFF9E271,22.81
2017-05-22T15:47:50.902+02:00,00001338B64445208F0C720EBFF9E271,22.75
2017-05-22T15:47:58.58+02:00,00001338B64445208F0C720EBFF9E271,22.75
2017-05-22T15:48:18.696+02:00,00001338B64445208F0C720EBFF9E271,22.75
2017-05-22T15:48:25.761+02:00,00001338B64445208F0C720EBFF9E271,22.75
2017-05-22T15:49:18.903+02:00,00001338B64445208F0C720EBFF9E271,22.68
2017-05-22T15:49:26.964+02:00,00001338B64445208F0C720EBFF9E271,22.68
2017-05-22T15:49:58.312+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:50:23.649+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:51:21.293+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:51:28.354+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:51:49.91+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:52:21.447+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:52:49.238+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:53:21.597+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:53:28.663+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:53:49.421+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:54:51.630+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:54:58.697+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:55:26.507+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:55:51.783+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:57:21.774+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:57:28.837+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:57:49.571+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T15:58:56.774+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:59:22.63+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:59:29.129+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T15:59:54.420+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T16:00:52.71+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:01:24.438+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:01:31.503+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:01:52.242+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:02:20.44+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:03:59.681+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:04:20.417+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:04:59.830+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:05:53.917+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T16:06:22.784+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:06:29.845+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:06:55.128+02:00,00001338B64445208F0C720EBFF9E271,22.62
2017-05-22T16:07:20.413+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:07:27.473+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:07:52.953+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:08:00.927+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:08:30.282+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:08:51.15+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:08:58.78+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:09:18.812+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:09:25.869+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:09:51.161+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:09:58.222+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:10:26.28+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:10:58.380+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:11:26.176+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:11:58.529+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:12:19.263+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:12:26.321+02:00,00001338B64445208F0C720EBFF9E271,22.56
2017-05-22T16:13:19.412+02:00,00001338B64445208F0C720EBFF9E271,22.50
2017-05-22T16:14:59.90+02:00,00001338B64445208F0C720EBFF9E271,22.50
2017-05-22T16:15:19.817+02:00,00001338B64445208F0C720EBFF9E271,22.50
2017-05-22T16:15:52.166+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:16:27.10+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:16:52.299+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:16:59.359+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:17:27.671+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:17:53.966+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:18:00.26+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:18:20.758+02:00,00001338B64445208F0C720EBFF9E271,22.43
2017-05-22T16:19:00.276+02:00,00001338B64445208F0C720EBFF9E271,22.37
2017-05-22T16:19:20.898+02:00,00001338B64445208F0C720EBFF9E271,22.37
2017-05-22T16:19:28.958+02:00,00001338B64445208F0C720EBFF9E271,22.37
2017-05-22T16:19:48.690+02:00,00001338B64445208F0C720EBFF9E271,22.37
2017-05-22T16:20:21.43+02:00,00001338B64445208F0C720EBFF9E271,22.37
2017-05-22T16:20:49.310+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:20:56.372+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:21:21.652+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:21:28.711+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:21:49.439+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:22:21.777+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:22:28.842+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:22:56.619+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:23:21.881+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:23:49.680+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:23:56.748+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:24:22.16+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:24:29.85+02:00,00001338B64445208F0C720EBFF9E271,22.31
2017-05-22T16:24:49.816+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:25:50.930+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:25:57.987+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:26:22.259+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:26:29.320+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:26:50.34+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:28:50.287+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:29:22.642+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:29:29.706+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:29:50.427+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:29:57.484+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:30:22.760+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:30:50.546+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:30:57.612+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:31:22.901+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:31:30.968+02:00,00001338B64445208F0C720EBFF9E271,22.25
2017-05-22T16:31:50.702+02:00,00001338B64445208F0C720EBFF9E271,22.18
2017-05-22T16:33:23.156+02:00,00001338B64445208F0C720EBFF9E271,22.18
